user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,total_ad_revenue,total_iap_revenue,total_revenue
60712460702b4bfcea777cd60f363808,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a205cce76aef00cb1e9c049c0fd13642,42.0,0.0,0.5572349429130554,0.0,2.442224010825157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9994589537382126,0.0,2.9994589537382126
e5449fa50a393fdc58bda23072027153,42.0,1.0,0.060605339705944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060605339705944,0.0,0.060605339705944
fe3152225133866a1e1fb7308f14fa39,42.0,1.0,10.145782470703123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.145782470703123,0.0,10.145782470703123
e71777dd7fc1ca046a06af49419b15ef,42.0,0.0,0.0627467255108058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627467255108058,0.0,0.0627467255108058
126e0e885a7fef5eab53d908bad12c94,42.0,1.0,0.0095416023395955,0.0,0.006468481151387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160100834909825,0.0,0.0160100834909825
e981e61aa731b208b824b5b9e0d69e37,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8efd16548a1807983eb81b9a171e5bc6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8eb250b9553f8d64ebb91925405cef7,42.0,0.0,0.0031057361047714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031057361047714,0.0,0.0031057361047714
b0460787060d3cf3156c7eeb8cd1e2c9,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c464c3e495dbaf2608f7cb2bd119bfb7,42.0,0.0,0.0055620982311666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055620982311666,0.0,0.0055620982311666
e12b0baccf6c2e1fa3c630061922666a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02cca194b49667269147af7954dc51ea,42.0,0.0,0.0233217156492173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233217156492173,0.0,0.0233217156492173
2b05c241dbcb48eda698226e6d3a8c65,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c543cad59325a3c575993196bc152179,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc11ae08760d6fe6886d86228268c163,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e8549342f2f4aea2d5a33a62006fffb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8f4aadbc3716f0731bf6e45ab8b4fef7,42.0,0.0,0.0929389595985412,0.0,0.0670126855839043,0.0,0.1656174405943602,0.0,0.1099408938316628,0.0,0.0218776463298127,0.0,0.4573876259382812,0.0,0.4573876259382812
dffa5a38bd936101547c8d4e7a74a61d,42.0,1.0,1.5943714017048478,0.0,0.4485653243027627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0429367260076106,0.0,2.0429367260076106
f4c3c0473be65f1467f0d8037c2a7124,42.0,0.0,0.0147386267781257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147386267781257,0.0,0.0147386267781257
1ddf84496f3004828b6f36e308bf11a8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac5c744c41518b82e5350395e644f740,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60d587a6e77eb2a5aa2b3009353edfbb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65196acd478d7a1fdf25d748c0916a47,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c9c042aa378d747157441df762cdc2cf,42.0,0.0,0.0346229727147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346229727147147,0.0,0.0346229727147147
dc03408bc483b8ff10bf72881e1a56bc,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ccf896348b299910be1584c4f0c6c15,42.0,1.0,0.0017554603982716,0.0,0.0048168152570724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006572275655344,0.0,0.006572275655344
86790b2e47c15ecfa23ca0b96397537b,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d15ec083d025c8c9c9578e1f70a22cb6,42.0,1.0,2.2733661644160748,0.0,1.0163462162017822,0.0,1.5790569670498371,0.0,0.0,0.0,0.0,0.0,4.868769347667694,0.0,4.868769347667694
da4881b4085af958304e6456c497211d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280b078d125e592b1926fa53eef0ab8,42.0,0.0,0.0064100357703864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064100357703864,0.0,0.0064100357703864
e8ff257de2d02b1b1d9d89ed661cb1ea,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adf96a603597d718b96829e77eb83739,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801b493ea7e31e045ac656013b82f71c,42.0,0.0,0.0028972304426133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028972304426133,0.0,0.0028972304426133
1e7be519243e4d3172ad9981a1c78027,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb851c50a4607fcce202ffbdf092c29e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ae8d3729449c8d4a086a266e8b1f8675,42.0,1.0,0.04446791857481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04446791857481,0.0,0.04446791857481
09a1466d6e1ad0e1ac538164775ed657,42.0,1.0,1.1133680790662766,5.99,0.7113323993980885,19.99,0.1985422745347023,0.0,0.0182031355798244,0.0,0.0,0.0,2.0414458885788918,25.979999999999997,28.02144588857889
3e92d95fcc32b8ec3496be2124bd40db,42.0,0.0,0.5926034823060036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926034823060036,0.0,0.5926034823060036
1e9079312f3a8a55c134be9e4cf55c92,42.0,0.0,0.0673734173178672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673734173178672,0.0,0.0673734173178672
367cf0a2aad7e015c91cb42ba0818cd0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9caffcdfdec5f02ecf87e1afab990a50,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9a3daa6197335082fc7105cdadbbde5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eb5aeea606503bc71d6c303fbb22a4f7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0eb08c5044e7d71c6dcf179a809fde34,42.0,1.0,0.1755928229540586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755928229540586,0.0,0.1755928229540586
655de70147625c59b8f7ca1afb617ccd,42.0,0.0,0.0365256518125534,0.0,0.0,0.0,0.0237669125199317,0.0,0.0,0.0,0.0,0.0,0.0602925643324851,0.0,0.0602925643324851
6a9b55c34f3d5d29f2639c18a312598f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9d508e0a08838cca06b84e9bf436cd2b,42.0,0.0,0.0128479432314634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128479432314634,0.0,0.0128479432314634
a79e0aeef281509cd98c54f7ab2af62a,42.0,0.0,0.0608342746272683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608342746272683,0.0,0.0608342746272683
d0fc44ed9eef1f8e056600dcd61cab6d,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7a1a2f305c380173a3e38a950999f61,42.0,1.0,0.0290444213896989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290444213896989,0.0,0.0290444213896989
f14b6e0560ad482465ba66df9381f574,42.0,1.0,0.0408778712153434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408778712153434,0.0,0.0408778712153434
f9f41fda0a30b1030f25aee654cf849f,42.0,1.0,0.3241489231586456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241489231586456,0.0,0.3241489231586456
2392615c127fa411b18d8dad632153cd,42.0,0.0,0.2339339777827263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339339777827263,0.0,0.2339339777827263
5cf26b46dae2adbb71ffa395eb1aa864,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79c78d7a7effd81b2e025323be82f9fa,42.0,0.0,0.0727144964039325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727144964039325,0.0,0.0727144964039325
bd0704d319ddb0b10b8d170eaf716c5c,42.0,0.0,0.0239317119121551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239317119121551,0.0,0.0239317119121551
d3e27d31e8c7f69c20ec662524d19123,42.0,1.0,0.0,0.0,3.0000250227749348,0.0,6.359963887371123,0.0,2.345453892834485,0.0,1.6443327087908983,0.0,13.34977551177144,0.0,13.34977551177144
f907de208a558e09365c8c39f09fd45e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f9d5023de2cc2b123d3391f3e4a6bb14,42.0,0.0,0.0207538604736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207538604736328,0.0,0.0207538604736328
85c581f2adc48f2cdc47ef40ced551fb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d21694d4e223ea9fcfda1c660c74fc99,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ee5e2a689a9adfb29cd6d8c83b49b6c,42.0,0.0,0.0,0.0,7.805428326129913,59.99,0.9897482991218568,0.0,0.0,0.0,0.0,0.0,8.79517662525177,59.99,68.78517662525178
2be0b6e1b87e9e3bd5422d2f1f7ac1ca,42.0,0.0,0.0,0.0,0.1488548628985881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488548628985881,0.0,0.1488548628985881
30f4e0c23ad508adf6aa2b2bb046baf5,42.0,0.0,0.04201072268188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04201072268188,0.0,0.04201072268188
44ad190fe7bbc9a64e3597ddbff48af3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670072eca7f30f56977f62009b2613cb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e616040e503f18f83e7dc1c58529eef2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135ab7a894c62a203eed09920215845c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6385db5be5a3fc4f505cc74e77003230,42.0,0.0,0.0270621832460165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270621832460165,0.0,0.0270621832460165
d759d099d533a18d31343b33bb68ed4f,42.0,1.0,0.0114031368866562,0.0,0.0,0.0,0.1261336109600961,0.0,0.0689146323129534,0.0,0.0,0.0,0.2064513801597057,0.0,0.2064513801597057
4ace0f2493b4850ec5297cd31c5f5ec4,42.0,1.0,0.0598351955413818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598351955413818,0.0,0.0598351955413818
40328b7d8d6290de34516da81286e037,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1a61af117f35587132534bbb7281459,42.0,0.0,0.0434730164706707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434730164706707,0.0,0.0434730164706707
2ffcdf4a41bc0cc591472a32ba5af010,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab58fd04d48f3a553c8c9949cf4018d9,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffc6d41e49cf909de39b3747cdbf5547,42.0,0.0,0.0726346913725137,0.0,0.166443315683864,0.0,0.0392588186077773,0.0,0.1191453954670578,0.0,0.0,0.0,0.3974822211312128,0.0,0.3974822211312128
511e4552414ae69ce1b9aaf9fc8e114a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400b819870f3c2fe7acfc729d178d78,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042f61c1a43428ec1fd3771b0b953d1f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338ae707e9d0ab9e38b9c17baeeb2949,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65e11c2074444ddf5258cf506b84513a,42.0,0.0,0.0418539308011531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418539308011531,0.0,0.0418539308011531
5206ce0c90205c98e8b3bdae772caca7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bd25f21548e5e57c516f4ec0bb39e084,42.0,0.0,0.0400892144825775,0.0,0.0332045460236258,0.0,0.023289247212233,0.0,0.0053940894140396,0.0,0.0042412658222019,0.0,0.10621836295467778,0.0,0.10621836295467778
6754f1bf30ddf489167d0754d2624afd,42.0,0.0,0.2181624602526426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181624602526426,0.0,0.2181624602526426
b6216d01338a75c35a2d7a00bc57ea92,42.0,1.0,0.0079523734748363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079523734748363,0.0,0.0079523734748363
18f17ee091bed53eecdaeb46a8f5dff7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f9816a497ddd75875b99298660f3ad8f,42.0,1.0,0.0651663811877369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651663811877369,0.0,0.0651663811877369
116bda1eea6d7f07343a8070e722b857,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6dcb6117c5a599a11a1d8828fe592c8e,42.0,1.0,0.0314086971338838,0.0,0.0441536149010062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07556231203489,0.0,0.07556231203489
1f7838afccaf4b5c898841c73dab9df7,42.0,1.0,0.0168608650565147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168608650565147,0.0,0.0168608650565147
292af87c6a44d87ffc98bda04a7c2bd9,42.0,0.0,0.1774347275495529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774347275495529,0.0,0.1774347275495529
2e49ebb5511db2abed593df4f1e9f426,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167c8c9821e535a8e8166588adddd6bd,42.0,1.0,0.017497188411653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017497188411653,0.0,0.017497188411653
c0825ea7e3cdb1d6d8ec297882b5cde2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8e7b426b91862f199427f77dafa6635,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589b55c7e21b1fa974fa0c989612ea3f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8484aed8df1ea2d5c50009580a7a1c82,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe34a42abd7f93550e8995d7f81faae5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81ab8ae1289dbdbad214932b25bbcda2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772096b923cfd9f390346012facc04e9,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c3da5e1e1ee3e16cd6b694034d5d61e9,42.0,1.0,0.1050818447838537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050818447838537,0.0,0.1050818447838537
a4b99e32a8ae74761bfa957aaf75afcc,42.0,0.0,0.0301159600494429,0.0,0.0,0.0,0.0109198803547769,0.0,0.0,0.0,0.0,0.0,0.0410358404042198,0.0,0.0410358404042198
aa52b49d3e9af99f8d969f0bad3ea0d6,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f500c8718afe1781a5ea012e80b7e1b0,42.0,0.0,0.0090178605169057,0.0,0.0270330908242613,0.0,0.0049038191791623,0.0,0.0,0.0,0.0,0.0,0.0409547705203293,0.0,0.0409547705203293
49678e05aaa384fa18a3ea669d172e5d,42.0,0.0,0.0921736331656575,0.0,0.2399297682568431,0.0,0.0215772059746086,0.0,0.0,0.0,0.0,0.0,0.3536806073971092,0.0,0.3536806073971092
16ae725970e6edbf519b23d90d3b6d5f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7bef04b78967f932158f52b2564d039c,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82819546e6d824c34cb0e53cf65a55a8,42.0,0.0,0.0083260279498063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083260279498063,0.0,0.0083260279498063
a3026db7370ce9c7ad8d09985b3361ba,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fdba262517c7b86791cd409626745a55,42.0,0.0,0.0023268209770321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023268209770321,0.0,0.0023268209770321
9a18f0dc60d446e242a65189c566f7b9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9501cf7a43817f9927d2005d5d9c46ba,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910e114ad65c65f8836e414e83f90092,42.0,1.0,0.0451991860754787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451991860754787,0.0,0.0451991860754787
ddfca0d871f77f96a9af2ded3bb32df2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2efceee2a8a78faed05e40a5af364a30,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936643713e84a2f9cb24ff9e4487adf7,42.0,0.0,0.0211175289005041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211175289005041,0.0,0.0211175289005041
e79bb7f87911c7c82fc4e73c3df6895e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97ce228cf2a241136278696703d1e176,42.0,0.0,0.0224548242986202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224548242986202,0.0,0.0224548242986202
faf8f6ce5a9d5be24d6a645c468c84cb,42.0,0.0,0.0471356459893286,0.0,0.0102853812277317,0.0,0.0,0.0,0.0,0.0,0.0128456754609942,0.0,0.0702667026780545,0.0,0.0702667026780545
01e06f794765e8fc367f930fe7c0506b,42.0,1.0,0.0025787549093365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025787549093365,0.0,0.0025787549093365
8678985e0c8877f04fa14f4d8fbf221a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89796477acf10841bb309dc8b4becb3c,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eba55dd34e92ccdb704d0b43d29ca9b7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1f7488e1561107377ed6d9a5cd3064f9,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6aa1030886cbfac367ff2deb4d7a6d9b,42.0,0.0,0.1213860614225268,0.0,0.0221144428942352,0.0,0.0042560994625091,0.0,0.0319258726667612,0.0,0.0,0.0,0.1796824764460323,0.0,0.1796824764460323
c8da3a3ea83d2b7cad530de241a24d75,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f2076c12378956c5fe6580ec6a566652,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424267fced954d5946761419f1caec7b,42.0,0.0,0.0161598419072106,0.0,0.002872537181247,0.0,0.0,0.0,0.0,0.0,0.0052894742111675,0.0,0.0243218532996251,0.0,0.0243218532996251
55c69e3aedcacd3fc0ed7a679451edd0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bf51d3c42667ab6b893994595732bfb5,42.0,0.0,0.0,0.0,0.1020280183292925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1020280183292925,0.0,0.1020280183292925
97b99ced05d4ee67fd48643a17864221,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a42f4a577eb5aa125513e8a50a472972,42.0,1.0,0.0,0.0,0.0099352495744824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099352495744824,0.0,0.0099352495744824
af0d398c0699ce1d2f30f773c633007a,42.0,1.0,0.0156819485127925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372780570760369,0.0,0.052960005588829406,0.0,0.052960005588829406
d365a36202e367ba0570f467e9e369e5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a26fff02c18e039d79138fc8967e5a1,42.0,1.0,0.0117253265343606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069355880841612,0.0,0.0186609146185218,0.0,0.0186609146185218
5965123fd1da8bdfe3ce752f8e9d491c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fa186137160979ec2ff9fa8b68f45156,42.0,1.0,0.0,0.0,0.0320550017058849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320550017058849,0.0,0.0320550017058849
04bf9730991efd910bf02c9df0e6b312,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226f95b2d38a21316e95f5e56ad44dc2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2c604b8b295be127be33f6927dd88af,42.0,1.0,0.031879523769021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031879523769021,0.0,0.031879523769021
b4a5887ebd27afc763e7a21bf98857ed,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20d077eb9f5bc15ab1655d577e37b897,42.0,1.0,0.011321026366204,0.0,0.0053789410740137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166999674402177,0.0,0.0166999674402177
77fb0144a5cf70220454f72303c6f48c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cd99ac457d6cc75b49e495b15eb3bfa,42.0,0.0,0.221212008036673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221212008036673,0.0,0.221212008036673
8e213f89db7c583f28a06749e4982044,42.0,0.0,0.0164919360540807,0.0,0.0074675771757029,0.0,0.0028459458553697,0.0,0.0,0.0,0.0,0.0,0.0268054590851533,0.0,0.0268054590851533
9e52075dfb3d566f789b478035d52b4e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885ced27e2320527c4a2d51f1abb588,42.0,1.0,0.0036841299152001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036841299152001,0.0,0.0036841299152001
bf7c9360e318e12a3441b4bb2a30ed5a,42.0,1.0,0.0117062715580686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117062715580686,0.0,0.0117062715580686
e1c2f12775e1ff33f7baf0aebb4572dd,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b825e7e91bb5cf1ab515971ffc0b693,42.0,1.0,0.019985131919384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019985131919384,0.0,0.019985131919384
ad44bf434868f93643d866b08169edd3,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea6e50686bc4b62aadc17132d3140a1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
