user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,total_ad_revenue,total_iap_revenue,total_revenue
91dbf9e89b3a2df8c1863251d1d185f4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbf843e3ab2ca0a2a067d9a63c6b0c5a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734bc5598c8d58acd052ece9326d146e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925d8ac64cb99f93b78722f8edf2048a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166993999d033d288b8e01f1032f5bb3,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847954094409942,0.0,0.0,0.0,0.2918795347213745,0.0,0.4766749441623687,0.0,0.4766749441623687
e0fb7ef69ea88761385f0240b3e8ff13,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182d9ef179f0fda4f30bdcd60eaaa505,42.0,1.0,0.0516865644603967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516865644603967,0.0,0.0516865644603967
4c0a2820c6aed64946bf0146577e92e4,42.0,1.0,0.0,0.0,0.5705812443047762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5705812443047762,0.0,0.5705812443047762
9301f638f46c9afecef8c09ade484ae6,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abfbb483a2c46fcba061f05b971683f3,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6934949bc9bc1dbda1062a403b196bb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51243da2359e321cb659e27bc035931a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e6044838b871a4595970c94356b7d1a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209eff1f728744a95ee1f6f32d61f9f8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818419d543e0ac50ae9135264129323,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c2334898437b4c8b3e315419723a9ad,42.0,0.0,0.052614614367485,0.0,0.3015033900737762,0.0,0.0,0.0,0.0,0.0,0.8110494893044233,0.0,0.4275021329522133,0.0,0.0,0.0,1.592669626697898,0.0,1.592669626697898
9a9c6509e23e991dae8542cd8ae62b09,42.0,0.0,0.0422697868198156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422697868198156,0.0,0.0422697868198156
a7ead6a62ad090b1fbaad38cb46f57c9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6898c037e4f66724f31d34b4f1ce353,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fdd29265a5e95e712a853add26601bba,42.0,0.0,0.0,0.0,0.1769350282847881,0.0,0.0,0.0,0.0602473858743906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371824141591787,0.0,0.2371824141591787
93a14cd69217c9d7420c127d01bbf548,42.0,1.0,0.313974380493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313974380493164,0.0,0.313974380493164
