user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D7,IAPRev_D7
21eaa37c76b6c39c0861f557da81b1ce,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80861738120e4ed689cd14e55ed78b8c,46.0,0.0,0.0,0.0,0.0101005127653479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101005127653479,0.0,0.0101005127653479,0.0,0.0
84995c5fcdf3ba300b69031e2bc2b65d,46.0,0.0,0.0071752178482711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071752178482711,0.0,0.0071752178482711,0.0,0.0
d8dd6a16eb7bdf042fc330a24f749369,46.0,0.0,0.0325139984488487,0.0,0.0208860002458095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053399998694658196,0.0,0.053399998694658196,0.0,0.0
02cfc48794f743a4e98429a06eeebed8,46.0,1.0,0.1369695961475372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193301111459732,0.0,0.0,0.0,0.45629970729351044,0.0,0.45629970729351044,0.0,0.0
9a39cd9eba221261512db0e7b06d50e5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63081a35acdcedbcc01f2c0bbd916e36,46.0,0.0,0.0236801612190902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236801612190902,0.0,0.0236801612190902,0.0,0.0
1d0207a674ef8ac11d88a194f3bfa889,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60feff96fbb73d940651e5c0331a3eab,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16ebf119eb95ed9ba1cf902a03f8c7b6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a93e66be93875290018cdbb9bb3eed7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca6999e4b5ceda40881f3e61ee20b71c,46.0,0.0,0.0180971324443817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180971324443817,0.0,0.0180971324443817,0.0,0.0
323cdc5ce996d2278d149f0f01482746,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680e261534cd5bef0be2ad42c87517d0,46.0,1.0,0.2023524306714534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023524306714534,0.0,0.2023524306714534,0.0,0.0
86038b7e788a52737c35cbf442c47551,46.0,0.0,0.0110849849879741,0.0,0.0198040809482336,0.0,0.0187350008636713,0.0,0.0,0.0,0.0800842642784118,0.0,0.0281259887851774,0.0,0.0,0.0,0.1578343198634682,0.0,0.1578343198634682,0.0,0.0
900fd9810aa0959ad9b8e37a671ba671,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4c8afc12445269369e399652fa1958f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d56d513476e7ae7565dd41149a144302,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddb92e48a6c9eb9b8d20c20eb7cf0eec,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95b3602f6d69ea8d7af53df068ffb3bb,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918c3231c9097ca00e914bdc2493c25,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc39e23ada08f6380a2ce9cf7dcad6bf,46.0,0.0,0.0,0.0,0.0,0.0,0.3289212044328451,0.0,0.3973466623574495,0.0,0.0,0.0,0.0,0.0,0.2244830355048179,0.0,0.9507509022951126,0.0,0.9507509022951126,0.0,0.0
11a821d9924062385a052fdc0eea4d97,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120004ac056c997cf97be32b65edf653,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431bcbb9e676c98fb6b2ff93ca060af,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9057a5365622c9d4df3e3156b2253868,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7f83ad85f12fce8fa309eae2c2d15a6,46.0,0.0,0.0351401465013623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351401465013623,0.0,0.0351401465013623,0.0,0.0
1b3420eb1187833d118838b1517d6aba,46.0,0.0,0.0402654353529214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402654353529214,0.0,0.0402654353529214,0.0,0.0
71673c47139303e3983acf23eb76a31c,46.0,1.0,0.0228425543755292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228425543755292,0.0,0.0228425543755292,0.0,0.0
82a679e2d6c81d70b4be0bd34b2c86bc,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87de237a45019cb12e8858e465e1f06f,46.0,1.0,0.0212536621838808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212536621838808,0.0,0.0212536621838808,0.0,0.0
8e24888c3960d163f92316c0318ed4fe,46.0,1.0,0.5600676648318768,0.0,0.2001109030097723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760178567841649,0.0,0.760178567841649,0.0,0.0
2d6f965d44a2c02ba6f07233b6d29753,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c48d8012c9037ea1054a5082f460f4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a16ec07b348c055481d7b8d3ae347e6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600d4822d4d52b9a5c0d5ab7380eb41,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ad70f69406e02286f578c3f0d2fdc1a,46.0,1.0,0.0718533005565404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718533005565404,0.0,0.0718533005565404,0.0,0.0
96f5ae044bc449cc75e8795a89bc03ea,46.0,0.0,0.0253307290840894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253307290840894,0.0,0.0253307290840894,0.0,0.0
a948c07e385ae9e3455852e62cf10568,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0df62949982bf343fb6625c87254fac4,46.0,0.0,11.09340176358819,0.0,4.625013779848814,0.0,0.0368319600820541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.755247503519058,0.0,15.755247503519058,0.0,0.0
187d36824a5ec6c26b1ae3b9657a155d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b615d11eb7a84484a1be97b0bf97be9,46.0,0.0,0.0312993042171001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312993042171001,0.0,0.0312993042171001,0.0,0.0
9167ab0044523c6666130f592e5b4530,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37cf2b64c101f388b2d49642f0d87594,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b6da6e989f2dc22c3d725a71d0bf31d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92be4a98467d9e1246c80773da28e5ff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ca77fc3014e937fa950480cab596768,46.0,1.0,0.0235238093882799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235238093882799,0.0,0.0235238093882799,0.0,0.0
2e41fca42c7548dfac526527df48e1a8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34a01241756b43d836810f7bd751229e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4b525d0288d56facb6e3bda7f6a4425c,46.0,0.0,0.2985509037971496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985509037971496,0.0,0.2985509037971496,0.0,0.0
761b19a6f1d254d14cad092394860789,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e894766588bf9f9461b43699112a053,46.0,1.0,0.7594826202839613,0.0,0.5114704025909305,0.0,0.4701781328767538,0.0,0.8273233436048031,0.0,0.0,0.0,0.0,0.0,0.5774217825382948,0.0,3.1458762818947434,0.0,3.1458762818947434,0.0,0.0
f12e135a222f7f115091958421adad60,46.0,0.0,0.2031346000730991,0.0,0.3442267924547195,0.0,0.198220644146204,0.0,0.0499083623290061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954903990030286,0.0,0.7954903990030286,0.0,0.0
2e61206713675aa7913b2a8521a8e4db,46.0,1.0,0.2619223222136497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619223222136497,0.0,0.2619223222136497,0.0,0.0
6178cc84c79ce9b42b30e7aa7b4085eb,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7dd0a111c2dd20614c17bf9d565359ea,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a635564a43a475e885fc0ae164ee604a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be81318969389e40494c5322687f35d5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca3cd171694224434da61eb3285f3bcd,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbab29d9410f61aae25d9865615f7264,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eae606a2032b8df4a1bc23702738a1dd,46.0,1.0,0.5826451694592834,0.0,0.033042324706912,0.0,0.0080787818878889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237662760540843,0.0,0.6237662760540843,0.0,0.0
7948fc309f2148be85eacecad5d7ce6d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a44f2801830f7ceb898e8d5e4a334447,46.0,1.0,0.063644835317973,0.0,0.0017477904330007,0.0,0.0064432532526552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07183587900362891,0.0,0.07183587900362891,0.0,0.0
61fe8bdf8ea8327b0e15a40def8fbacd,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3d85acdf765a801dd9b6185527faee79,46.0,1.0,0.966775681823492,0.0,0.8670652993023396,0.0,0.0,0.0,0.1550678461790084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98890882730484,0.0,1.98890882730484,0.0,0.0
4b4687a333670e645a11d6983f4e94b9,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8cd8ed7f7560c4fddbc5a2eb28c0052,46.0,0.0,0.0321761823724955,0.0,0.0546155760530382,0.0,0.0135220121592283,0.0,0.0151810401584953,0.0,0.0330565334297716,0.0,0.0099089697469025,0.0,0.0,0.0,0.1584603139199314,0.0,0.1584603139199314,0.0,0.0
844fdd9d79807311d3925b01668db859,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0930aa1586dcbaee1072ef6e235ec55b,46.0,1.0,0.0007447520038112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007447520038112,0.0,0.0007447520038112,0.0,0.0
913afef8a0436018fcbb3862fa2ab84e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66dd01dd78a3780000039fa2db0b4bf9,46.0,0.0,0.4001249969005584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4001249969005584,0.0,0.4001249969005584,0.0,0.0
7106c778f1d6b3a88e8c438cf75726c7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdd50119030786c13890c531a46f2bb8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a9b775d9a59b77ac0fb7c086cde6af1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6028c493a9cee14456565c4c45107048,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe488468427efb6eeb74a399214a56c2,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e9e4ccd9005bbd5f2c5f40f5fc7e4962,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22e515d0a4513c097fff750a8353045e,46.0,0.0,13.985876381397247,0.0,9.099279075860975,0.0,3.481683611869812,0.0,1.9974190890789032,0.0,3.6153209283947945,0.0,1.940147295594216,0.0,2.605213187634945,0.0,36.724939569830894,0.0,36.724939569830894,0.0,0.0
58cc9692a911bc41ab38b463f9d138bf,46.0,1.0,0.5374088659882545,0.0,0.1998834684491157,0.0,0.1196763440966606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569686785340309,0.0,0.8569686785340309,0.0,0.0
37fde8bfe9d1e30d5d8bdc3feb9c8444,46.0,1.0,0.2197141051292419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197141051292419,0.0,0.2197141051292419,0.0,0.0
757aef3b0180bcb2440fe995538f843e,46.0,0.0,0.126015493646264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126015493646264,0.0,0.126015493646264,0.0,0.0
fe2b823e58fb91c0b12dc061f72a6c1e,46.0,0.0,0.0,0.0,0.0666841650381684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666841650381684,0.0,0.0666841650381684,0.0,0.0
305d1d9cb836fdf98a2bb9174a8f3335,46.0,0.0,0.2212556302547454,0.0,1.4719415828585625,0.0,0.1636906452476978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8568878583610058,0.0,1.8568878583610058,0.0,0.0
8166051ab3d3725298e676edf45a601e,46.0,0.0,0.0257904846221208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257904846221208,0.0,0.0257904846221208,0.0,0.0
380a0012f27e8588293fecd01aaf3201,46.0,1.0,0.2302822768688202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302822768688202,0.0,0.2302822768688202,0.0,0.0
b262156f4914ae43c4b0b3e7e9df95ff,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37b24f55d69fae2670b38519dbb85305,46.0,0.0,0.0,0.0,0.0,0.0,0.038909014314413,0.0,0.0352230593562126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741320736706256,0.0,0.0741320736706256,0.0,0.0
f1dae4dcfa06285070f89b913bf5a6c9,46.0,0.0,0.0082029160112142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082029160112142,0.0,0.0082029160112142,0.0,0.0
fc327e9d34905b8b0e6ab90cee1e3dd5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a33887397288bfe78e7074ade2f601d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8cf5a7956b2a8ce6eb62898d6fdf7b3,46.0,0.0,0.0329362154006958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329362154006958,0.0,0.0329362154006958,0.0,0.0
c23bb27844784e75e5920aecb7d3ca0e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f955785584361d0b21262e75497cc018,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbc65dc524b914b9ca04f511731a14a7,46.0,0.0,0.4512114226818084,0.0,0.4196765534579754,0.0,0.303896838799119,0.0,0.1350091863423586,0.0,0.1116764806210994,0.0,0.3446466298773885,0.99,0.2054160106927156,0.0,1.971533122472465,0.99,2.9615331224724653,0.0,0.0
eb5149eb5f18be3956c1c7f49290bf89,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41dc80010c04173f0e30b1c543b9a140,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f394201a47449f3a3d8f1cfc05935eb,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c20babe60dc027bf51f46ce75a57e15b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de179284368c454c1ada69d2f318c330,46.0,1.0,0.1291396170854568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129939936567098,0.0,0.3421336107421666,0.0,0.3421336107421666,0.0,0.0
ff739307ce782b832a9cd94bbd2b56ed,46.0,1.0,0.0,0.0,4.253713607788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.253713607788086,0.0,4.253713607788086,0.0,0.0
5fa63b666957a49e83ba425f7e198a2f,46.0,1.0,3.0760846734046936,0.0,0.542254488915205,0.0,0.8478294257074594,0.0,0.0,0.0,1.152359314262867,0.0,0.9445663685910404,0.0,0.3015187256969511,0.0,6.8646129965782166,0.0,6.8646129965782166,0.0,0.0
bd2d9669c1d944c857c0427023605a10,46.0,0.0,0.0844171773642301,0.0,0.1916773542761802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760945316404103,0.0,0.2760945316404103,0.0,0.0
da73877814510305d58fec1753f305f0,46.0,1.0,0.096110001206398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096110001206398,0.0,0.096110001206398,0.0,0.0
017f0957a840be4816041930674dbd1a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e56ec3b8159927225e87bc50309d4c6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fd922fa18f635cf87a812b76f28dd1c,46.0,0.0,0.1137831192463636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029117201454937,0.0,0.8117861212231219,0.0,0.0,0.0,1.1284809606149793,0.0,1.1284809606149793,0.0,0.0
c229e1bbb71a8973017d1e5b472265bd,46.0,1.0,2.977764070034027,0.0,0.0,0.0,0.695587158203125,0.0,0.0,0.0,0.928409993648529,0.0,0.0,0.0,0.0,0.0,4.601761221885681,0.0,4.601761221885681,0.0,0.0
980e7bf78c7c0e3555f06f392a715966,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c5f92b8819276259e7ca10d680666a2,46.0,1.0,1.7320248186588287,0.0,1.2007282450795174,0.0,0.5762407630681992,0.0,2.4300169870257378,0.0,0.7212436944246292,0.0,0.3147668913006782,0.0,0.0,0.0,6.9750213995575905,0.0,6.9750213995575905,0.0,0.0
9dfd66ab60dd92d9426dfbf79de93c1c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2129b7ceb3bf5020086abfa1b4a8636,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eff497f828fa1e377181fd70db5bdf14,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7eb2702de13ec74fbc9cec7b0be5078b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673506db23703780a64339dd4bd0820,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aca1990578da7ad4ce9436a3bf861d15,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c2106e4e33fe39fe7dd6acabd684a4d3,46.0,1.0,1.3746066875755787,0.0,1.0074772574007511,0.0,0.5014413110911846,0.0,0.300338439643383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1838636957108974,0.0,3.1838636957108974,0.0,0.0
eede9ecb3e2ef769e84023bae0e61b77,46.0,1.0,0.002902130363509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002902130363509,0.0,0.002902130363509,0.0,0.0
e0f53c4ebabc2edc1bc16b2de9c1894b,46.0,1.0,0.1099454746581614,0.0,0.0946715059690177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046169806271791,0.0,0.2046169806271791,0.0,0.0
e6b31ec4f77fde9afdc25f8f5cefa7d3,46.0,0.0,0.0049328338063787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049328338063787,0.0,0.0049328338063787,0.0,0.0
433c2b4e96b06d49a62ff4811d86dc91,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
