user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D6,IAPRev_D6
05ee860742ff89125c5f02b50ff78429,46.0,0.0,0.0505569195374846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505569195374846,0.0,0.0505569195374846,0.0,0.0
cb9c0bd000a364cc65ea1b06dce9f116,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57aa1cc9ca86bf36ab0484ff944d80b7,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803d270a8d3552f3122fb98fd5bebf27,46.0,0.0,0.9523805379867554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523805379867554,0.0,0.9523805379867554,0.0,0.0
3a561a35051c140a5f22740ab13b376d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79e8391c8e4268ec4311cb508ef528b0,46.0,1.0,0.1967754643410444,0.0,0.0618341155350208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586095798760652,0.0,0.2586095798760652,0.0,0.0
83c55d38903f3eb8722891816c27e051,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8f3cf089fdfe35bfd8c13c15938716e3,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac1609288f4d89b2ba16d8bebcf9e69b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3a2be61362039f4bf30362a860dd918,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47a35f80ee2dac3265ea2d0765e71629,46.0,1.0,1.147649932652712,0.0,2.196610499173403,0.0,0.3882976807653904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732558112591505,0.0,3.732558112591505,0.0,0.0
ae4beccbfc3fc844dcf571a8f7cfa4fd,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ff5785491d4608293360e563c704bb97,46.0,0.0,0.0350620774552226,0.0,0.2366861309856176,0.0,0.0,0.0,0.0238839816302061,0.0,0.0,0.0,0.0,0.0,0.2956321900710463,0.0,0.2956321900710463,0.0,0.0
08088d9e612d5a952fdb664dd1cb76b7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24ee51f8b0ba6f75ebd85420bbfb609e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27ae7bf12600dd665e6eb04fd0489e45,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57781dd21ef303dae42e23d27e5cbf84,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
