user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D4,IAPRev_D4
6a38de2ec9b694ff21661a7c3061e714,46.0,1.0,0.1105153560638427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1105153560638427,0.0,0.1105153560638427,0.0,0.0
440b35017cc9c6df5fd3e12eb1bd0c72,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275760d85c8b5fae258f76ec125a74b5,46.0,1.0,0.0807834733277559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807834733277559,0.0,0.0807834733277559,0.0,0.0
d1cdf4084d05594bbac235b26c52a70d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc093b14de8046702c39941b4edf073c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195a69121fc40d48002f2fb58b0b666,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a936facab85302064495a9dd00a1aef2,46.0,1.0,0.2080866247415542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080866247415542,0.0,0.2080866247415542,0.0,0.0
04b66ed2e1cb1bacf7e7b3e53ec00d90,46.0,0.0,0.0196721572428941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196721572428941,0.0,0.0196721572428941,0.0,0.0
5c0205be0c40e8a29bb3512044fa12b4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82d589d9b55da1f08ffcdfd7683980c6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdbf66980b01ca067e5b827fff992969,46.0,0.0,0.0531107056885957,0.0,0.0374268144369125,0.0,0.0,0.0,0.0,0.0,0.0905375201255082,0.0,0.0905375201255082,0.0,0.0
97abff219f9a0a76eb8fea0248da80f4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71ffcfc502dbc074a4d9f0ed669592d2,46.0,1.0,0.2896969355642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2896969355642795,0.0,0.2896969355642795,0.0,0.0
e2c9db7477e274310ef2ccaebe63675f,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7a8203c7452d05d5acacf12c48fb68e5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b77a27f6850ed2eddac6841feff56e6d,46.0,0.0,0.0144650153815746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144650153815746,0.0,0.0144650153815746,0.0,0.0
9a2001e549e397d1453cd2b48128e056,46.0,0.0,0.0662799999117851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662799999117851,0.0,0.0662799999117851,0.0,0.0
