user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D5,IAPRev_D5
a5fd4ade6fcbb71a5361049f2eadfda0,46.0,1.0,0.0282921879552304,0.0,0.0495936200022697,0.0,0.0118601056747138,0.0,0.0,0.0,0.0034432357642799,0.0,0.09318914939649381,0.0,0.09318914939649381,0.0,0.0
f1d3bbef938b5082d683d42625bc728e,46.0,0.0,0.011677464004606,0.0,0.0053767003118991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170541643165051,0.0,0.0170541643165051,0.0,0.0
b950e219752f0e4e02ae9e975dbf2865,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90c4c5761d920a894bd798e9030373a5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336b7a311316f64854beccdba3905a8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32f1d97d8be2cef20adde1c4b9255bcb,46.0,0.0,0.0547825004905462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547825004905462,0.0,0.0547825004905462,0.0,0.0
7de50deaccd0818f0f761554a210fc1c,46.0,1.0,0.0038739838637411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038739838637411,0.0,0.0038739838637411,0.0,0.0
bd837c415cd4ae88fc5d0293659e3231,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c141485c81ec8d1165711280771ed6d8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007834230bd1c6e51f9ccdee59cd472b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43cd5199c9a24a022a2e2219839e2597,46.0,0.0,0.1750225364230573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750225364230573,0.0,0.1750225364230573,0.0,0.0
ada172440950360ebe7041488827b1d7,46.0,0.0,0.0050820936448872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050820936448872,0.0,0.0050820936448872,0.0,0.0
4f50c343388de7f611ddcd4afdcb4fea,46.0,1.0,0.1148722805082798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148722805082798,0.0,0.1148722805082798,0.0,0.0
48a1017b18646209470b0a0660d477f5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac82d4e4064e5db49d91fd5c633fa2d0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4eea349bbee504774df246b51625efe,46.0,1.0,0.080418050289154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080418050289154,0.0,0.080418050289154,0.0,0.0
0ff48f0f4ccf16da3b8f80b1c07d67f6,46.0,0.0,0.0082057933323085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082057933323085,0.0,0.0082057933323085,0.0,0.0
3af2455fb150586cb702500be35b4bc4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
