user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,AdRev_D9,IAPRev_D9,AdRev_D10,IAPRev_D10,AdRev_D11,IAPRev_D11,AdRev_D12,IAPRev_D12,AdRev_D13,IAPRev_D13,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D14,IAPRev_D14
2a5cc3a43c90da1c0336a6314b5975cb,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9a6ea9224ba1dc6107c5df8b81e2abd,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258939fa936e5ba7ee83e5c501fae4e1,46.0,0.0,0.0213750004768371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213750004768371,0.0,0.0213750004768371,0.0,0.0
645f15fd19a034fc2f46170ce5929115,46.0,0.0,0.0997870918363332,0.0,0.0,0.0,0.0,0.0,0.0323835852032061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321706770395393,0.0,0.1321706770395393,0.0,0.0
750045d68e9772e0d00ea12808b2c131,46.0,1.0,0.0743692819960415,0.0,0.0306030814535915,0.0,0.015837556682527,0.0,0.0,0.0,0.064955856418237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185765776550397,0.0,0.185765776550397,0.0,0.0
f288ae8eef72a4afb9c84bb223c06c99,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7a04daa81025deb77b2cd935c38d3582,46.0,1.0,0.0192525843158364,0.0,0.0238018459640443,0.0,0.0178859161678701,0.0,0.0252499689813703,0.0,0.0060145971365273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143652381375432,0.0,0.1065701507031916,0.0,0.1065701507031916,0.0,0.0
5b083e0aa8bea71f45e6dec1badfb4b1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a1bd156ee5a67a24fc8d4c8587bda78f,46.0,0.0,0.0101484479382634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101484479382634,0.0,0.0101484479382634,0.0,0.0
b130bd51f6550c20c3076cddb262417b,46.0,1.0,0.0,0.0,0.0045488001778721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045488001778721,0.0,0.0045488001778721,0.0,0.0
6c8479c05868dae06d410dd352fee3a0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bf7380422b49f9759927d524773ce8b8,46.0,1.0,0.0204111281782388,0.0,0.0449160598218441,0.0,0.0,0.0,0.1882134284824133,0.0,0.2441462376154959,0.0,0.024053459521383,0.0,0.0471251201815903,0.0,0.0390084909740835,0.0,0.0053542670793831,0.0,0.0,0.0,0.0,0.0,0.0301434695720672,0.0,0.0,0.0,0.0336812436580657,0.0,0.677052905084565,0.0,0.677052905084565,0.0,0.0
c9019de289e3b439367ea45987790c87,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8a6aca369c6853a8294d7e59a5d1ac1,46.0,0.0,0.0079352101311087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079352101311087,0.0,0.0079352101311087,0.0,0.0
0078353b68f419caf58ba7e91af37925,46.0,1.0,0.0170583007857203,0.0,0.0043537723831832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214120731689035,0.0,0.0214120731689035,0.0,0.0
cf1a1de9117bc5299e1a3b90bb1bee1b,46.0,1.0,0.0083980411291122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083980411291122,0.0,0.0083980411291122,0.0,0.0
d646156b93eeb2310458d4d4a3ad64b4,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02d50fc8211cd7b58491f9d08c4d2d71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afac079b56ff023970e23767a9bf37a3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140f201592f0254435bfc1f63bf122cb,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17f7bb7754cbda29941760df6b9e8890,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e9deef3cfd821835ce28db3e8cdbb3e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95e3777794ff97237649d9e796c499f3,46.0,0.0,0.0025037000887095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025037000887095,0.0,0.0025037000887095,0.0,0.0
2dced223f87196957a7502cba35bc657,46.0,1.0,1.0663404911756516,0.0,1.3295673206448555,0.0,1.4791879877448082,0.0,0.7556220032274723,0.0,0.0,0.0,0.0897314026951789,0.0,0.9618464186787604,0.0,0.2203797176480293,0.0,0.0,0.0,0.1816183999180793,0.0,0.1473532766103744,0.0,0.0,0.0,0.1620233431458473,0.0,0.4299876578152179,0.0,6.8236580193042755,0.0,6.8236580193042755,0.0,0.0
4fd1317626ae00ad8a773261cb481317,46.0,1.0,0.0,0.0,0.0738239418715238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646022517234087,0.0,0.0195550005882978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579811941832303,0.0,0.2579811941832303,0.0,0.0
924a3309af20d522c42176e9cdd614d7,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a5fb2832c49d3a0102073cfb534f4292,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee0b243e2090349f84010415630f7569,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209f3c1d55ed67cdc08aff2be912b633,46.0,1.0,0.0095174061134457,0.0,0.0,0.0,0.0,0.0,0.0086593246087431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181767307221888,0.0,0.0181767307221888,0.0,0.0
ae516543de8a4fc302d337128b23aca1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e72f2e02780ee561d57867a87b45b82e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed72ae793f20b0e39271c62bf870cc2c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032db314164328412985909bcfb9db19,46.0,1.0,0.5558570325374603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681936666369438,0.0,0.8400323987007141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9640830978751183,0.0,1.9640830978751183,0.0,0.0
5875f4d071b7d362d61d123b5263254a,46.0,0.0,0.0962020307779312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962020307779312,0.0,0.0962020307779312,0.0,0.0
66386acf72bf16d66917ade2c0a7dd7b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a23cda9c2992a7d7e6b1f5d7840b98b3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acf65f3bc0c6b52a2c7d7c2deec4b993,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1462ba345a1d89c43182f3ff6c5150f,46.0,0.0,0.1587186604738235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587186604738235,0.0,0.1587186604738235,0.0,0.0
cf9e6b57c96d5e34cea518abdf79c48c,46.0,0.0,0.0,0.0,0.3663029298186302,0.0,0.0,0.0,0.0,0.0,0.1964199990034103,0.0,0.0,0.0,0.1243286803364753,0.0,0.4681434631347656,0.0,0.0,0.0,0.1661107093095779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3213057816028595,0.0,1.3213057816028595,0.0,0.0
e44ac0259d947f89c6296e2c4605aa14,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6bd75531e918062d4feb402e9adab79,46.0,1.0,0.3517196755856275,0.0,0.0886864606291055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440406136214733,0.0,0.440406136214733,0.0,0.0
9ab711fd2c393115fd019891a85be278,46.0,0.0,0.0,0.0,0.0244803056120872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244803056120872,0.0,0.0244803056120872,0.0,0.0
57dae5c4c2d07a5b8e8ca0e7fa7d67d6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c2266c395f54a15fb2b82aa249472bb6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
