user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,AdRev_D9,IAPRev_D9,AdRev_D10,IAPRev_D10,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D11,IAPRev_D11
1badcf2dedab3159f7d3793ae9ea9dc6,46.0,0.0,0.8310525268316269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310525268316269,0.0,0.8310525268316269,0.0,0.0
4d1223a3a0f43302cb8181ca0613ce46,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ed51813d437f87aa51922233929c108,46.0,0.0,0.0157520826905965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157520826905965,0.0,0.0157520826905965,0.0,0.0
bffb4c6517a04bf961e5f476d1ec568f,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305cb91d27aba887f6785a7fb1e3edd,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a9a73d2ec971afd480f7aae8404917,46.0,1.0,0.4489169418811798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489169418811798,0.0,0.4489169418811798,0.0,0.0
c41c8ae6a889a7f03696b34c5881c998,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c6923622829586621bc9ab8ff418167,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0f0248b8e8d3bacafbde42f19a4fcf9b,46.0,1.0,0.0,0.0,0.1422618553042411,0.0,0.1992258466780185,0.0,0.2990014590322971,0.0,0.0,0.0,0.0,0.0,0.7512802220880985,0.0,0.1096532195806503,0.0,0.0,0.0,0.1247899960726499,0.0,0.0348159484565258,0.0,1.6610285472124813,0.0,1.6610285472124813,0.0,0.0
80efc8d94dfac81deb1221e5d30847e4,46.0,0.0,0.0,0.0,1.659097969532013,0.0,0.3383821845054626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9974801540374756,0.0,1.9974801540374756,0.0,0.0
99a5a32a54def2532687d91513e73b2b,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463ebd5fde25649ddab137da4ff950c3,46.0,0.0,0.0526382252573967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526382252573967,0.0,0.0526382252573967,0.0,0.0
9048631abdc07a4fee3b81d138cdec05,46.0,1.0,0.2771453186869621,0.0,0.1975475987419486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47469291742891073,0.0,0.47469291742891073,0.0,0.0
92f9e146056abf8e3528e673f0223e87,46.0,1.0,0.039042130112648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039042130112648,0.0,0.039042130112648,0.0,0.0
a22085695b5636acc1684a2edd298107,46.0,1.0,1.6164907552301884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6164907552301884,0.0,1.6164907552301884,0.0,0.0
3e68c654c92469110863b7c5bd37943b,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57c24e8cd54e55a5f213460210cc614f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b25e01cf553930f6673e33d2064942b6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e65cabc4c2b094886748c0a07cfedc12,46.0,1.0,0.1088219215162098,0.0,0.0945682963356375,0.0,0.0497689475305378,0.0,0.0657887754496187,0.0,0.0336604691110551,0.0,0.0271904869005084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37979889684356727,0.0,0.37979889684356727,0.0,0.0
f8d2ad4bf54ff4df0985e043cf85d451,46.0,1.0,0.1202083006501197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1202083006501197,0.0,0.1202083006501197,0.0,0.0
652fef7764e90e2731197b1881b764d3,46.0,1.0,0.209160640835762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544395536184311,0.0,2.1888918951153755,0.0,0.6182294972240925,0.0,0.4000624902546406,0.0,4.070784077048302,0.0,4.070784077048302,0.0,0.0
8350597d350fc825a477bd47805ebbac,46.0,0.0,0.0361468428745865,0.0,0.1206800155341625,0.0,0.0163245201110839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731513785198329,0.0,0.1731513785198329,0.0,0.0
8d3a85833e6da5615fc370cf90b6adbd,46.0,0.0,0.0306477560661733,0.0,0.0429752533091232,0.0,0.0225480140652507,0.0,0.0111591727472841,0.0,0.0,0.0,0.0075058818329125,0.0,0.0,0.0,0.0,0.0,0.0120215888600796,0.0,0.0,0.0,0.0,0.0,0.1268576668808234,0.0,0.1268576668808234,0.0,0.0
cbc2b2cda822868a596fb0fa29e60399,46.0,0.0,0.1242483183741569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242483183741569,0.0,0.1242483183741569,0.0,0.0
e84c6c7ec05ab741c0ee4ac07baf4bfa,46.0,0.0,0.035217797383666,0.0,0.0786774400621652,0.0,0.0243491698056459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382444072514771,0.0,0.1382444072514771,0.0,0.0
efa552ddcb985245df726f8f03ee2598,46.0,1.0,0.168600333854556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168600333854556,0.0,0.168600333854556,0.0,0.0
d636f47b7ac829ee647a1df242716174,46.0,1.0,2.006289780139923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.006289780139923,0.0,2.006289780139923,0.0,0.0
