user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D2,IAPRev_D2
2acc699ae3d930da9ebe8dd975498c9a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de98d7bcf6b45f2ca5e6302987102f65,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b1656cb482f7b2e798cd2bbfa5422a9,46.0,1.0,0.012362590059638,0.0,0.0,0.0,0.012362590059638,0.0,0.012362590059638,0.0,0.0
2eacf0eb8d2f2555a82d8f7da35f04a7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379eeef58705ca2f3cbfed49348ce38,46.0,1.0,0.0,0.0,2.691492795944214,0.0,2.691492795944214,0.0,2.691492795944214,0.0,0.0
e5e74af26376283938bd82a6e96adda6,46.0,0.0,0.1918356977403164,0.0,0.0377826392650604,0.0,0.2296183370053768,0.0,0.2296183370053768,0.0,0.0
ec112b37b25fc07394b1799de48adf03,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e161102e5d96ba82bed3cc7cc0cce46,46.0,0.0,0.7368465438485146,0.0,0.0,0.0,0.7368465438485146,0.0,0.7368465438485146,0.0,0.0
540cc2b5e2f392cf745637e975c8f82c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0f61cda6a8d9c62d49244a8618df0846,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37acd851ea9c2681147e178de38724e8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031f02b899beabd9021aea57962f03d,46.0,1.0,0.0,0.0,0.00200314540416,0.0,0.00200314540416,0.0,0.00200314540416,0.0,0.0
48e54093a4db2ed09c5963b1037c1ede,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf8c1f025eebf2753f67cc7ce862271d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ff0183d8140840c2867245bc6624e086,46.0,0.0,0.0033550560474395,0.0,0.0,0.0,0.0033550560474395,0.0,0.0033550560474395,0.0,0.0
acaa1898dc80d1afa9a96fc1b504ccb5,46.0,1.0,0.1740637272596359,0.0,0.0,0.0,0.1740637272596359,0.0,0.1740637272596359,0.0,0.0
d61d8401b76c10578bfddaee5e209c33,46.0,1.0,0.2217475641518831,0.0,0.0,0.0,0.2217475641518831,0.0,0.2217475641518831,0.0,0.0
e2f489407dbaf8f5f2cae2355ce4e151,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703549ecc98fe11d5ea54e2433aaa9ea,46.0,1.0,0.0164947491139173,0.0,0.0,0.0,0.0164947491139173,0.0,0.0164947491139173,0.0,0.0
bbcc6c154b6bc290975e095288a92ed4,46.0,1.0,0.1311952285468578,0.0,0.0,0.0,0.1311952285468578,0.0,0.1311952285468578,0.0,0.0
361c5166f33a40004ade1b4511bd7fb0,46.0,1.0,0.192706405185163,0.0,0.1659867751877755,0.0,0.3586931803729385,0.0,0.3586931803729385,0.0,0.0
5e67af09823a5ab46a1467dbaa235f9d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893d0c00a3514da78911969197d532b5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b05169189e75e42329a9dafee6519abd,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14b74b5115e77d00e6e3456b2fc58d28,46.0,0.0,0.0396079150959849,0.0,0.0321327364072203,0.0,0.0717406515032052,0.0,0.0717406515032052,0.0,0.0
1985c65796ffa06179a818d45fbce439,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3dc4e1b5e64013fac76bb9de50a1bf6b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
af0868d4827ea6c1d1bee509702af519,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c3f1789862e23bd97ea362269a740775,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55025fe97dbbdf5fe4c9e05981d8771f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32bb50b600f26db07a97009d891869bd,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d585f8efafefd797affba0b9c34e7c6b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12350480a6c3f795e01555f33ba841f3,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a2fa9dff87a39c1f52b3f76b68d6b47,46.0,1.0,0.0,0.0,0.0209475103765726,0.0,0.0209475103765726,0.0,0.0209475103765726,0.0,0.0
2df27fd224426873a92431f44bd58461,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58db0277f56c2336fdfd2892e055eb88,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07bb33f8bfd6b6041b3fd33b54c8afb6,46.0,1.0,0.0057876636274158,0.0,0.0,0.0,0.0057876636274158,0.0,0.0057876636274158,0.0,0.0
7bd6ed18ce823022fbc2af42850ed2f5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70f27337549b54220157899c37d203ef,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8cf7000915c9f1f2e041f18c7a662ab,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f57d859bd454fd28c60f07c901af336a,46.0,0.0,1.0038541294634342,0.0,0.3581918440759182,0.0,1.3620459735393524,0.0,1.3620459735393524,0.0,0.0
4f09c80c517ec19f3d46d812ad1d2d34,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8db8914e6298f639323d061f866bc00b,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5131c877bbb65cd42aefb73e377129f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df5e2c7082db4dc034450d08534301d4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13119c7ebd6a36d49f83df5f9cec6f79,46.0,0.0,0.0084025003015995,0.0,0.0,0.0,0.0084025003015995,0.0,0.0084025003015995,0.0,0.0
3a551c5dee90bedf98491e836d999c36,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9333e98dd260801bddfa1a2494e84b09,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4af78dbb2fce3e66eacc7b42b54741a,46.0,0.0,0.2680328395217657,0.0,0.0,0.0,0.2680328395217657,0.0,0.2680328395217657,0.0,0.0
3fe4d62dad7d4286c61b97590b260588,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73d63d0577f5ffab8ddbc5b2aa630ec4,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76c72c06262f1d6ed20df2d0662695fe,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d0d29583fe5e1cdf95317945fd53541,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06207ad9694cd1b900df9d0223274a2e,46.0,0.0,0.0153647791594266,0.0,0.0,0.0,0.0153647791594266,0.0,0.0153647791594266,0.0,0.0
19d780c10acdc2c9263b9a18f0ebed05,46.0,0.0,0.009893933776766,0.0,0.0,0.0,0.009893933776766,0.0,0.009893933776766,0.0,0.0
