user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue
bbf1f990becdd23071b437367eacf665,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c54aa4da9b3efb7caff08783c46a8a67,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234ec2cb0d61647b97e1c4cad92152e8,45.0,1.0,0.0160949993878602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160949993878602,0.0,0.0160949993878602
54bd9437bb9229bd6cf4230d2c9869ae,45.0,1.0,0.065803570440039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065803570440039,0.0,0.065803570440039
6121c657123133e6eb9c7bf7779f32ac,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8048453ef90cc98ee05e1ed253a49374,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bbd291fb4deb612b45a5bd437e469fe8,45.0,0.0,0.0315756350755691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315756350755691,0.0,0.0315756350755691
f600a18a9637b580965157f2e3f9dfff,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24d8b3dea23b12b56137a4840a63222f,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0ad147a00b612a7b309aef54e0a66f4,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e78305880c4fbe4926f2301b8625596f,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fa99cf3c0d7db7cb225ad4ac3a97c2a3,45.0,1.0,0.1841301396489143,0.0,0.2954958197660744,0.0,0.0,0.0,0.0907747261226177,0.0,0.0627565430477261,0.0,0.1608646344393491,0.0,0.7940218630246817,0.0,0.7940218630246817
149507830d8944f7d38a49c3e1a5d3a6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176ec8c644ae9d53d6f40a292b745f49,45.0,1.0,0.3123233765363693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123233765363693,0.0,0.3123233765363693
4fb98eb5ab0ca385c197137b680c59c4,45.0,1.0,1.087477222084999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087477222084999,0.0,1.087477222084999
63e23ad9cca23734d70989634b71a061,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf68469eec612c26dc0db205d70615ae,45.0,0.0,0.0082574998959898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082574998959898,0.0,0.0082574998959898
f36827bdbf1806f8fdfc25b355625955,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ec4dec0b24cf2ea57bec8d61cf9436c,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b597ec29ad1cb24726805a9574c9d2b,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
