user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,AdRev_D9,IAPRev_D9,AdRev_D10,IAPRev_D10,total_ad_revenue,total_iap_revenue,total_revenue
6781393da3246b594ae4d868d2293999,45.0,1.0,0.0111625581048429,0.0,0.0114607331342995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022623291239142397,0.0,0.022623291239142397
1565f9c07fe8fae176d49efbd5b5079a,45.0,1.0,0.0,0.0,0.0025473857531324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025473857531324,0.0,0.0025473857531324
c6e1da8403fdb3b6a054514e6f44c24f,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbdad1fd06ca7682b467019c0ba93bc1,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebe154ef23d62e59891bf171f294e31c,45.0,1.0,0.008519475813955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031798148993402,0.0,0.0,0.0,0.0,0.0,0.011699290713295198,0.0,0.011699290713295198
40d761be43a157796ec7f0468daef79b,45.0,1.0,0.0949566229246556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388621776364743,0.0,0.0235813967883586,0.0,0.0,0.0,0.0159072927199304,0.0,0.0,0.0,0.17330749006941892,0.0,0.17330749006941892
4b1e044c9e32cecfd0d7262cc463f440,45.0,1.0,0.0346376367378979,0.0,0.0172982467338442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051935883471742106,0.0,0.051935883471742106
e84b8fdde17039107b05ae699a1605e6,45.0,0.0,0.1403374234214425,0.0,0.1134677673690021,0.0,0.0751480824546888,0.0,0.0433921046787872,0.0,0.0,0.0,0.0,0.0,0.0557394019560888,0.0,0.0500754201784729,0.0,0.0577555942581966,0.0,0.0,0.0,0.0,0.0,0.5359157943166789,0.0,0.5359157943166789
ca33fbdf0e674a5ee5563f97266f4f6a,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0198c95a918f1614aca01d763680221d,45.0,0.0,0.0043290230096317,0.0,0.0033982000313699,0.0,0.0,0.0,0.0,0.0,0.0012612000573426,0.0,0.0020113000646233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109997231629675,0.0,0.0109997231629675
223424de2e838ef6a39530d1979f5a97,45.0,0.0,0.7802247256040573,0.0,0.7051315829157829,0.0,0.0,0.0,0.5275171063840389,0.0,0.1180227883160114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1308962032198906,0.0,2.1308962032198906
434b7ad151f2c66bab7d973d8d20760a,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44b50e269aa737353c7fd2b25fa5bada,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a83d28d8937e7db52dd2141dad4544d,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c4714541fa6658b4370d79575fb9453,45.0,0.0,0.0577079094946384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577079094946384,0.0,0.0577079094946384
fc40b474b2074f5fa04753d1bf66c4f8,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06628d15c48276867e0063f112930405,45.0,0.0,0.0721269994974136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721269994974136,0.0,0.0721269994974136
5dc9f251cb2d83956c011256d2cbb699,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34efb3416de547dbc59f2cca97608f12,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1de16fda0aae026a60d704150824d28,45.0,1.0,0.0,0.0,0.0,0.0,0.3393020033836365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393020033836365,0.0,0.3393020033836365
139be59b8d6817a7a7c530bb24ef5d08,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28eba6f28229b9549789881df0d6e2f4,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2baff3ce25b43183698d7e7fdbadc6e,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0873e2f5b1d012eeb6d12a7ed6e079ba,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b8134997a513e34e14412dbb9caddd6,45.0,1.0,0.0588575061410665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588575061410665,0.0,0.0588575061410665
3d5ec136ab7c957f7e8623e4f343c760,45.0,1.0,0.0208070334047079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208070334047079,0.0,0.0208070334047079
835b027b04909bf24786d8db3c1e4ea5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f9201aa1dbbb4184105fc6c828cf6712,45.0,0.0,0.0031458807643502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031458807643502,0.0,0.0031458807643502
761c2a3f6608130bdad17755ac53ded2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838488bd6e1273b27c619e13fd171614,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a82c1279e69ac00e211c2b884602d633,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30333b5186eba930071ca8a31fb45fff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b5fedad21ba32508052f204e9d2f44a,45.0,1.0,0.2785682152025401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785682152025401,0.0,0.2785682152025401
e69dd6406eba3ade4aa865558ef349dc,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c72e7a199c23a4082fe0394b48aa7c5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7cf87e9e36728005708055156d61f32,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10f6dd1b3f4c42ca44bfbd469bd6bf10,45.0,1.0,0.0037561275530606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037561275530606,0.0,0.0037561275530606
2067a502eaee783df890147abf2960b8,45.0,0.0,0.1420445870608091,0.0,0.1377365658991038,0.0,0.0,0.0,0.0,0.0,0.0512615167535841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331042669713497,0.0,0.331042669713497
